Iteration,Avg,Max,Min
1,0.00010917683978971509,0.00012565971349585322,0.00010426441455531227
2,0.00011196379022649576,0.00012565971349585322,0.00010764262648008612
3,0.00011471301609894212,0.00012565971349585322,0.00011003521126760564
4,0.00011720676553219416,0.00012565971349585322,0.00011323745895142112
5,0.00011951952849162922,0.00012596044841919638,0.0001164551065564225
6,0.0001223378655110471,0.00012629451881788332,0.0001192321449862883
7,0.00012398564063878842,0.00013175230566534913,0.00012161011796181443
8,0.00012613500268194867,0.00013175230566534913,0.0001238083446824316
9,0.0001276738713312032,0.00013404825737265417,0.00012565971349585322
10,0.000129052975227785,0.00013404825737265417,0.00012671059300557527
11,0.0001304687945813117,0.00013502565487442613,0.00012850167052171679
12,0.00013179545417580833,0.00013502565487442613,0.00012955045990413266
13,0.00013284998727926985,0.00013646288209606986,0.0001306506401881369
14,0.00013456941612056673,0.0001381788033715628,0.00013250298131707962
15,0.00013575105289816128,0.00013819789939192924,0.0001343183344526528
16,0.00013661541947241989,0.000138811771238201,0.00013520822065981613
17,0.00013743897165780972,0.0001396843134515994,0.00013636983499249966
18,0.0001385624141287961,0.0001419244961680386,0.00013719303059404582
19,0.00013966057344936962,0.0001419244961680386,0.00013842746400885935
20,0.00014006835982585404,0.0001419244961680386,0.00013910140492418973
21,0.00014060047209807282,0.00014273479874393378,0.00013958682300390843
22,0.00014156844968259868,0.00014490653528474135,0.00014037057832678272
23,0.00014225307739554557,0.00014490653528474135,0.00014118311449950587
24,0.00014268382840834418,0.00014490653528474135,0.00014154281670205238
25,0.00014343906325431686,0.00014490653528474135,0.00014234875444839857
26,0.0001440320112919184,0.0001463271875914545,0.00014326647564469913
27,0.00014446244442178983,0.0001463271875914545,0.00014386419220256078
28,0.00014492405430656545,0.0001478633742422002,0.00014396775122372588
29,0.0001453489223492079,0.0001478633742422002,0.00014490653528474135
30,0.00014593162208787521,0.0001478633742422002,0.00014490653528474135
31,0.00014656642882070442,0.0001478633742422002,0.00014539110206455364
32,0.00014710038751739136,0.0001478633742422002,0.0001463057790782736
33,0.0001476725490425688,0.0001478633742422002,0.00014695077149155033
34,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
35,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
36,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
37,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
38,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
39,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
40,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
41,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
42,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
43,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
44,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
45,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
46,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
47,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
48,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
49,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
50,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
51,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
52,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
53,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
54,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
55,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
56,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
57,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
58,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
59,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
60,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
61,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
62,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
63,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
64,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
65,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
66,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
67,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
68,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
69,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
70,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
71,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
72,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
73,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
74,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
75,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
76,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
77,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
78,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
79,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
80,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
81,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
82,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
83,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
84,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
85,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
86,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
87,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
88,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
89,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
90,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
91,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
92,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
93,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
94,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
95,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
96,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
97,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
98,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
99,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
100,0.00014786337424220033,0.0001478633742422002,0.0001478633742422002
